_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,article_id1,article_id2,comments,lesscredible,morecredible,result_article_comments_count1,result_article_comments_count2,result_article_keywords_count1,result_article_keywords_count2,result_article_nouns_count1,result_article_nouns_count2,result_article_numerical_count1,result_article_numerical_count2,result_article_publication_date1,result_article_publication_date2,result_article_punctuation_count1,result_article_punctuation_count2,result_article_uppercase_count1,result_article_uppercase_count2,result_article_wiki_entities_count1,result_article_wiki_entities_count2,result_article_word_count1,result_article_word_count2,result_sentiment1,result_sentiment2,same,what_article_is_more_credible,article_comments_count1,article_comments_count2,article_keywords_count1,article_keywords_count2,article_nouns_count1,article_nouns_count2,article_numerical_count1,article_numerical_count2,article_publication_date1,article_publication_date2,article_punctuation_count1,article_punctuation_count2,article_uppercase_count1,article_uppercase_count2,article_wiki_entities_count1,article_wiki_entities_count2,article_word_count1,article_word_count2,id1,id2,sentiment1,sentiment2,text1,text2
751583342,7/9/2015 18:37:12,1685825494,7/9/2015 18:37:00,false,neodev,0.5017,14861092,GBR,I1,Luton,90.219.129.209,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tweet1,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/9/2015 18:49:13,1685841353,7/9/2015 18:48:57,false,neodev,0.4805,32108888,USA,CA,San Jose,23.27.44.58,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,tweet2,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/9/2015 19:06:29,1685864317,7/9/2015 19:05:41,false,neodev,0.6429,33294824,USA,CA,Elk Grove,98.255.214.157,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,tweet1,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/9/2015 19:11:54,1685871332,7/9/2015 19:10:31,false,neodev,0.5859,32977194,GBR,G5,Maidstone,81.132.202.173,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,same,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/9/2015 22:20:37,1686128650,7/9/2015 22:18:56,false,fusioncash,0.509,31742806,USA,OH,Kent,66.61.82.242,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tweet1,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/9/2015 22:20:44,1686128765,7/9/2015 22:20:29,false,clixsense,0.6397,17877765,CAN,QC,Montréal,216.252.74.75,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,tweet1,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/9/2015 22:51:55,1686160024,7/9/2015 22:51:22,false,neodev,0.6636,32474291,USA,VA,Manassas,207.244.77.1,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tweet2,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/10/2015 00:17:42,1686243715,7/10/2015 00:17:09,false,memolink,0.7403,6546042,USA,CA,Chula Vista,99.95.214.33,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tweet2,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/10/2015 01:16:54,1686299818,7/10/2015 01:16:34,false,instagc,0.7344,31861996,USA,FL,Homestead,73.46.199.178,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tweet2,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583342,7/10/2015 02:53:14,1686400962,7/10/2015 02:51:06,false,neodev,0.5,32897319,USA,NY,New York,107.170.160.231,558ead5a48d3e92012819858,558ead5a48d3e92012819808,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,tweet1,0,0,5,12,116,95,24,14,2010-05-16T00:00:00Z,2013-06-25T03:52:00Z,139,74,178,151,231,183,1247,949,558ead5a48d3e92012819858,558ead5a48d3e92012819808,-4.0,2.375,"AYUKAWAHAMA, Japan — This small harbor on Japan’s northern coast, where whaling boats sit docked with harpoon guns proudly displayed, and shops sell carvings made from the ivorylike teeth of sperm whales, might seem to be an unlikely place to find opponents of the nation’s contested Antarctic whaling. Yet, local residents are breaking long-held taboos to speak out against the government-run Antarctic hunts, which they say invite international criticism that threatens the much more limited coastal hunts by people in this traditional whaling town.","Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters."
751583343,7/8/2015 20:29:25,1684975742,7/8/2015 20:29:00,false,neodev,0.95,32769140,USA,CA,San Jose,50.118.172.160,558ead5a48d3e92012819808,558ead5a48d3e92012819815,,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,tweet1,0,0,12,15,95,82,14,13,2013-06-25T03:52:00Z,2014-03-31T10:30:56Z,74,119,151,124,183,180,949,982,558ead5a48d3e92012819808,558ead5a48d3e92012819815,2.375,-0.125,"Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters.","The International Court of Justice has ordered a temporary halt to Japan's annual slaughter of whales in the Southern Ocean after concluding that the hunts are not, as Japan claims, conducted for scientific research. The UN court's decision, by a 12-4 majority among a panel of judges, casts serious doubt over the long-term future of the jewel in the crown of Japan's controversial whaling programme."
751583343,7/8/2015 20:50:39,1684988719,7/8/2015 20:50:19,false,elite,0.57,31883685,GBR,H2,Accrington,80.47.186.28,558ead5a48d3e92012819808,558ead5a48d3e92012819815,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,same,0,0,12,15,95,82,14,13,2013-06-25T03:52:00Z,2014-03-31T10:30:56Z,74,119,151,124,183,180,949,982,558ead5a48d3e92012819808,558ead5a48d3e92012819815,2.375,-0.125,"Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters.","The International Court of Justice has ordered a temporary halt to Japan's annual slaughter of whales in the Southern Ocean after concluding that the hunts are not, as Japan claims, conducted for scientific research. The UN court's decision, by a 12-4 majority among a panel of judges, casts serious doubt over the long-term future of the jewel in the crown of Japan's controversial whaling programme."
751583343,7/8/2015 20:54:55,1684991385,7/8/2015 20:54:44,false,instagc,0.4783,30326470,USA,CA,Santee,99.44.37.73,558ead5a48d3e92012819808,558ead5a48d3e92012819815,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tweet1,0,0,12,15,95,82,14,13,2013-06-25T03:52:00Z,2014-03-31T10:30:56Z,74,119,151,124,183,180,949,982,558ead5a48d3e92012819808,558ead5a48d3e92012819815,2.375,-0.125,"Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters.","The International Court of Justice has ordered a temporary halt to Japan's annual slaughter of whales in the Southern Ocean after concluding that the hunts are not, as Japan claims, conducted for scientific research. The UN court's decision, by a 12-4 majority among a panel of judges, casts serious doubt over the long-term future of the jewel in the crown of Japan's controversial whaling programme."
751583343,7/8/2015 21:01:40,1684995372,7/8/2015 21:00:22,false,elite,0.37,31285455,GBR,C5,Runcorn,78.145.81.247,558ead5a48d3e92012819808,558ead5a48d3e92012819815,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tweet2,0,0,12,15,95,82,14,13,2013-06-25T03:52:00Z,2014-03-31T10:30:56Z,74,119,151,124,183,180,949,982,558ead5a48d3e92012819808,558ead5a48d3e92012819815,2.375,-0.125,"Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters.","The International Court of Justice has ordered a temporary halt to Japan's annual slaughter of whales in the Southern Ocean after concluding that the hunts are not, as Japan claims, conducted for scientific research. The UN court's decision, by a 12-4 majority among a panel of judges, casts serious doubt over the long-term future of the jewel in the crown of Japan's controversial whaling programme."
751583343,7/8/2015 21:35:29,1685018263,7/8/2015 21:35:00,false,clixsense,0.3681,28351359,GBR,F6,Hornchurch,80.43.205.216,558ead5a48d3e92012819808,558ead5a48d3e92012819815,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tweet2,0,0,12,15,95,82,14,13,2013-06-25T03:52:00Z,2014-03-31T10:30:56Z,74,119,151,124,183,180,949,982,558ead5a48d3e92012819808,558ead5a48d3e92012819815,2.375,-0.125,"Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters.","The International Court of Justice has ordered a temporary halt to Japan's annual slaughter of whales in the Southern Ocean after concluding that the hunts are not, as Japan claims, conducted for scientific research. The UN court's decision, by a 12-4 majority among a panel of judges, casts serious doubt over the long-term future of the jewel in the crown of Japan's controversial whaling programme."
751583343,7/8/2015 21:54:57,1685034597,7/8/2015 21:53:57,false,elite,0.5108,32173500,GBR,"","",90.194.126.120,558ead5a48d3e92012819808,558ead5a48d3e92012819815,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tweet2,0,0,12,15,95,82,14,13,2013-06-25T03:52:00Z,2014-03-31T10:30:56Z,74,119,151,124,183,180,949,982,558ead5a48d3e92012819808,558ead5a48d3e92012819815,2.375,-0.125,"Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters.","The International Court of Justice has ordered a temporary halt to Japan's annual slaughter of whales in the Southern Ocean after concluding that the hunts are not, as Japan claims, conducted for scientific research. The UN court's decision, by a 12-4 majority among a panel of judges, casts serious doubt over the long-term future of the jewel in the crown of Japan's controversial whaling programme."
751583343,7/8/2015 22:08:45,1685048015,7/8/2015 22:07:55,false,zoombucks,0.3969,4688131,CAN,BC,Vancouver,75.157.35.92,558ead5a48d3e92012819808,558ead5a48d3e92012819815,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,same,0,0,12,15,95,82,14,13,2013-06-25T03:52:00Z,2014-03-31T10:30:56Z,74,119,151,124,183,180,949,982,558ead5a48d3e92012819808,558ead5a48d3e92012819815,2.375,-0.125,"Australia is hoping to put a permanent end to Japan's annual slaughter of hundreds of whales in the Southern Ocean, in a landmark legal challenge that begins this week.Australia, a vocal opponent  of Japan's annual ""scientific"" hunts in the Antarctic, says it is confident that the international court of justice (ICJ) in The Hague will outlaw the hunts at the end of a highly anticipated case that is due to start on Wednesday.The whaling fleet attempts to kill 935 minke whales and 50 fin whales every year in the Southern Ocean – which Australia declared a whale sanctuary in 1999 – amid protests from conservation groups and countries in the region.Australia's attorney general, Mark Dreyfus, said he was confident that the ICJ would ban the hunts before the next expedition begins at the end of this year. ""We want commercial whaling to stop and that includes the so-called scientific whaling programme that Japan has been carrying on for many years,"" Dreyfus, who will make Australia's case at The Hague, told reporters.","The International Court of Justice has ordered a temporary halt to Japan's annual slaughter of whales in the Southern Ocean after concluding that the hunts are not, as Japan claims, conducted for scientific research. The UN court's decision, by a 12-4 majority among a panel of judges, casts serious doubt over the long-term future of the jewel in the crown of Japan's controversial whaling programme."
